"Code or Value","Value Description","Count","Cumulative","Skip to Item","var_name"
"1","Yes",1478,1478,"MCQ260FA","MCQ250F"
"2","No",3298,4776,"","MCQ250F"
"7","Refused",0,4776,"","MCQ250F"
"9","Don't know",264,5040,"","MCQ250F"
".","Missing",4605,9645,"","MCQ250F"
"1","Yes",689,689,"MCQ260GA","MCQ250G"
"2","No",4165,4854,"","MCQ250G"
"7","Refused",0,4854,"","MCQ250G"
"9","Don't know",186,5040,"","MCQ250G"
".","Missing",4605,9645,"","MCQ250G"
"1","Mother",823,823,"MCQ250B","MCQ260AA"
"77","Refused",0,823,"MCQ250B","MCQ260AA"
"99","Don't know",4,827,"MCQ250B","MCQ260AA"
".","Missing",8818,9645,"","MCQ260AA"
"2","Father",580,580,"MCQ250B","MCQ260AB"
".","Missing",9065,9645,"","MCQ260AB"
"3","Mother's mother",449,449,"MCQ250B","MCQ260AC"
".","Missing",9196,9645,"","MCQ260AC"
"4","Mother's father",217,217,"MCQ250B","MCQ260AD"
".","Missing",9428,9645,"","MCQ260AD"
"5","Father's mother",300,300,"MCQ250B","MCQ260AE"
".","Missing",9345,9645,"","MCQ260AE"
"6","Father's father",119,119,"MCQ250B","MCQ260AF"
".","Missing",9526,9645,"","MCQ260AF"
"7","Brother",396,396,"MCQ250B","MCQ260AG"
".","Missing",9249,9645,"","MCQ260AG"
"8","Sister",416,416,"MCQ250B","MCQ260AH"
".","Missing",9229,9645,"","MCQ260AH"
"9","Other",599,599,"MCQ250B","MCQ260AI"
".","Missing",9046,9645,"","MCQ260AI"
"1","Mother",127,127,"MCQ250C","MCQ260BA"
"77","Refused",0,127,"MCQ250C","MCQ260BA"
"99","Don't know",0,127,"MCQ250C","MCQ260BA"
".","Missing",9518,9645,"","MCQ260BA"
"2","Father",71,71,"MCQ250C","MCQ260BB"
".","Missing",9574,9645,"","MCQ260BB"
"3","Mother's mother",127,127,"MCQ250C","MCQ260BC"
".","Missing",9518,9645,"","MCQ260BC"
"4","Mother's father",62,62,"MCQ250C","MCQ260BD"
".","Missing",9583,9645,"","MCQ260BD"
"5","Father's mother",84,84,"MCQ250C","MCQ260BE"
".","Missing",9561,9645,"","MCQ260BE"
"6","Father's father",31,31,"MCQ250C","MCQ260BF"
".","Missing",9614,9645,"","MCQ260BF"
"7","Brother",28,28,"MCQ250C","MCQ260BG"
".","Missing",9617,9645,"","MCQ260BG"
"8","Sister",51,51,"MCQ250C","MCQ260BH"
".","Missing",9594,9645,"","MCQ260BH"
"9","Other",129,129,"MCQ250C","MCQ260BI"
".","Missing",9516,9645,"","MCQ260BI"
"1","Mother",231,231,"MCQ250E","MCQ260CA"
"77","Refused",0,231,"MCQ250E","MCQ260CA"
"99","Don't know",2,233,"MCQ250E","MCQ260CA"
".","Missing",9412,9645,"","MCQ260CA"
"2","Father",147,147,"MCQ250E","MCQ260CB"
".","Missing",9498,9645,"","MCQ260CB"
"3","Mother's mother",68,68,"MCQ250E","MCQ260CC"
".","Missing",9577,9645,"","MCQ260CC"
"4","Mother's father",40,40,"MCQ250E","MCQ260CD"
".","Missing",9605,9645,"","MCQ260CD"
"5","Father's mother",33,33,"MCQ250E","MCQ260CE"
".","Missing",9612,9645,"","MCQ260CE"
"6","Father's father",29,29,"MCQ250E","MCQ260CF"
".","Missing",9616,9645,"","MCQ260CF"
"7","Brother",212,212,"MCQ250E","MCQ260CG"
".","Missing",9433,9645,"","MCQ260CG"
"8","Sister",205,205,"MCQ250E","MCQ260CH"
".","Missing",9440,9645,"","MCQ260CH"
"9","Other",342,342,"MCQ250E","MCQ260CI"
".","Missing",9303,9645,"","MCQ260CI"
"1","Mother",328,328,"MCQ250F","MCQ260EA"
"77","Refused",0,328,"MCQ250F","MCQ260EA"
"99","Don't know",1,329,"MCQ250F","MCQ260EA"
".","Missing",9316,9645,"","MCQ260EA"
"2","Father",36,36,"MCQ250F","MCQ260EB"
".","Missing",9609,9645,"","MCQ260EB"
"3","Mother's mother",121,121,"MCQ250F","MCQ260EC"
".","Missing",9524,9645,"","MCQ260EC"
"4","Mother's father",13,13,"MCQ250F","MCQ260ED"
".","Missing",9632,9645,"","MCQ260ED"
"5","Father's mother",53,53,"MCQ250F","MCQ260EE"
".","Missing",9592,9645,"","MCQ260EE"
"6","Father's father",6,6,"MCQ250F","MCQ260EF"
".","Missing",9639,9645,"","MCQ260EF"
"7","Brother",15,15,"MCQ250F","MCQ260EG"
".","Missing",9630,9645,"","MCQ260EG"
"8","Sister",107,107,"MCQ250F","MCQ260EH"
".","Missing",9538,9645,"","MCQ260EH"
"9","Other",83,83,"MCQ250F","MCQ260EI"
".","Missing",9562,9645,"","MCQ260EI"
"1","Mother",668,668,"MCQ250G","MCQ260FA"
"77","Refused",0,668,"MCQ250G","MCQ260FA"
"99","Don't know",3,671,"MCQ250G","MCQ260FA"
".","Missing",8974,9645,"","MCQ260FA"
"2","Father",485,485,"MCQ250G","MCQ260FB"
".","Missing",9160,9645,"","MCQ260FB"
"3","Mother's mother",177,177,"MCQ250G","MCQ260FC"
".","Missing",9468,9645,"","MCQ260FC"
"4","Mother's father",102,102,"MCQ250G","MCQ260FD"
".","Missing",9543,9645,"","MCQ260FD"
"5","Father's mother",79,79,"MCQ250G","MCQ260FE"
".","Missing",9566,9645,"","MCQ260FE"
"6","Father's father",63,63,"MCQ250G","MCQ260FF"
".","Missing",9582,9645,"","MCQ260FF"
"7","Brother",200,200,"MCQ250G","MCQ260FG"
".","Missing",9445,9645,"","MCQ260FG"
"8","Sister",200,200,"MCQ250G","MCQ260FH"
".","Missing",9445,9645,"","MCQ260FH"
"9","Other",170,170,"MCQ250G","MCQ260FI"
".","Missing",9475,9645,"","MCQ260FI"
"1","Mother",132,132,NA,"MCQ260GA"
"77","Refused",0,132,NA,"MCQ260GA"
"99","Don't know",0,132,NA,"MCQ260GA"
".","Missing",9513,9645,NA,"MCQ260GA"
"2","Father",239,239,NA,"MCQ260GB"
".","Missing",9406,9645,NA,"MCQ260GB"
"3","Mother's mother",50,50,NA,"MCQ260GC"
".","Missing",9595,9645,NA,"MCQ260GC"
"4","Mother's father",54,54,NA,"MCQ260GD"
".","Missing",9591,9645,NA,"MCQ260GD"
"5","Father's mother",24,24,NA,"MCQ260GE"
".","Missing",9621,9645,NA,"MCQ260GE"
"6","Father's father",48,48,NA,"MCQ260GF"
".","Missing",9597,9645,NA,"MCQ260GF"
"7","Brother",112,112,NA,"MCQ260GG"
".","Missing",9533,9645,NA,"MCQ260GG"
"8","Sister",39,39,NA,"MCQ260GH"
".","Missing",9606,9645,NA,"MCQ260GH"
"9","Other",114,114,NA,"MCQ260GI"
".","Missing",9531,9645,NA,"MCQ260GI"
"1","Yes",570,570,"","MCQ265"
"2","No",4306,4876,"MCQ270","MCQ265"
"7","Refused",1,4877,"MCQ270","MCQ265"
"9","Don't know",163,5040,"MCQ270","MCQ265"
".","Missing",4605,9645,"","MCQ265"
"1","Father",249,249,NA,"MCQ267A"
"7","Refused",0,249,NA,"MCQ267A"
"9","Don't know",0,249,NA,"MCQ267A"
".","Missing",9396,9645,NA,"MCQ267A"
"2","Mother's Father",77,77,NA,"MCQ267B"
"7","Refused",0,77,NA,"MCQ267B"
"9","Don't know",0,77,NA,"MCQ267B"
".","Missing",9568,9645,NA,"MCQ267B"
"3","Father's Father",57,57,NA,"MCQ267C"
"7","Refused",0,57,NA,"MCQ267C"
"9","Don't know",0,57,NA,"MCQ267C"
".","Missing",9588,9645,NA,"MCQ267C"
"4","Brother",122,122,NA,"MCQ267D"
"7","Refused",0,122,NA,"MCQ267D"
"9","Don't know",0,122,NA,"MCQ267D"
".","Missing",9523,9645,NA,"MCQ267D"
"5","Other",87,87,NA,"MCQ267E"
"7","Refused",0,87,NA,"MCQ267E"
"9","Don't know",0,87,NA,"MCQ267E"
".","Missing",9558,9645,NA,"MCQ267E"
"1","Yes",282,282,"","MCQ270"
"2","No",4603,4885,"End of Section","MCQ270"
"7","Refused",1,4886,"End of Section","MCQ270"
"9","Don't know",150,5036,"End of Section","MCQ270"
".","Missing",4609,9645,"","MCQ270"
"4 to 101","Range of Values",278,278,NA,"MCQ280"
"77777","Refused",0,278,NA,"MCQ280"
"99999","Don't know",4,282,NA,"MCQ280"
".","Missing",9363,9645,NA,"MCQ280"
"1","Under 50 years old, or",2,2,NA,"MCQ290"
"2","50 years old or older?",2,4,NA,"MCQ290"
"7","Refused",0,4,NA,"MCQ290"
"9","Don't know",0,4,NA,"MCQ290"
".","Missing",9641,9645,NA,"MCQ290"
