"Code or Value","Value Description","Count","Cumulative","Skip to Item","var_name"
".","Missing",5060,10470,"","MCQ250E"
"1","Yes",1541,1541,"MCQ260FA","MCQ250F"
"2","No",3576,5117,"","MCQ250F"
"7","Refused",4,5121,"","MCQ250F"
"9","Don't know",289,5410,"","MCQ250F"
".","Missing",5060,10470,"","MCQ250F"
"1","Yes",627,627,"MCQ260GA","MCQ250G"
"2","No",4578,5205,"","MCQ250G"
"7","Refused",3,5208,"","MCQ250G"
"9","Don't know",202,5410,"","MCQ250G"
".","Missing",5060,10470,"","MCQ250G"
"1","Mother",844,844,"MCQ250B","MCQ260AA"
"77","Refused",0,844,"MCQ250B","MCQ260AA"
"99","Don't know",7,851,"MCQ250B","MCQ260AA"
".","Missing",9619,10470,"","MCQ260AA"
"2","Father",590,590,"MCQ250B","MCQ260AB"
".","Missing",9880,10470,"","MCQ260AB"
"3","Mother's mother",446,446,"MCQ250B","MCQ260AC"
".","Missing",10024,10470,"","MCQ260AC"
"4","Mother's father",228,228,"MCQ250B","MCQ260AD"
".","Missing",10242,10470,"","MCQ260AD"
"5","Father's mother",279,279,"MCQ250B","MCQ260AE"
".","Missing",10191,10470,"","MCQ260AE"
"6","Father's father",168,168,"MCQ250B","MCQ260AF"
".","Missing",10302,10470,"","MCQ260AF"
"7","Brother",385,385,"MCQ250B","MCQ260AG"
".","Missing",10085,10470,"","MCQ260AG"
"8","Sister",437,437,"MCQ250B","MCQ260AH"
".","Missing",10033,10470,"","MCQ260AH"
"9","Other",620,620,"MCQ250B","MCQ260AI"
".","Missing",9850,10470,"","MCQ260AI"
"1","Mother",116,116,"MCQ250C","MCQ260BA"
"77","Refused",0,116,"MCQ250C","MCQ260BA"
"99","Don't know",1,117,"MCQ250C","MCQ260BA"
".","Missing",10353,10470,"","MCQ260BA"
"2","Father",73,73,"MCQ250C","MCQ260BB"
".","Missing",10397,10470,"","MCQ260BB"
"3","Mother's mother",110,110,"MCQ250C","MCQ260BC"
".","Missing",10360,10470,"","MCQ260BC"
"4","Mother's father",60,60,"MCQ250C","MCQ260BD"
".","Missing",10410,10470,"","MCQ260BD"
"5","Father's mother",82,82,"MCQ250C","MCQ260BE"
".","Missing",10388,10470,"","MCQ260BE"
"6","Father's father",38,38,"MCQ250C","MCQ260BF"
".","Missing",10432,10470,"","MCQ260BF"
"7","Brother",27,27,"MCQ250C","MCQ260BG"
".","Missing",10443,10470,"","MCQ260BG"
"8","Sister",27,27,"MCQ250C","MCQ260BH"
".","Missing",10443,10470,"","MCQ260BH"
"9","Other",118,118,"MCQ250C","MCQ260BI"
".","Missing",10352,10470,"","MCQ260BI"
"1","Mother",266,266,"MCQ250E","MCQ260CA"
"77","Refused",0,266,"MCQ250E","MCQ260CA"
"99","Don't know",3,269,"MCQ250E","MCQ260CA"
".","Missing",10201,10470,"","MCQ260CA"
"2","Father",160,160,"MCQ250E","MCQ260CB"
".","Missing",10310,10470,"","MCQ260CB"
"3","Mother's mother",69,69,"MCQ250E","MCQ260CC"
".","Missing",10401,10470,"","MCQ260CC"
"4","Mother's father",35,35,"MCQ250E","MCQ260CD"
".","Missing",10435,10470,"","MCQ260CD"
"5","Father's mother",38,38,"MCQ250E","MCQ260CE"
".","Missing",10432,10470,"","MCQ260CE"
"6","Father's father",35,35,"MCQ250E","MCQ260CF"
".","Missing",10435,10470,"","MCQ260CF"
"7","Brother",235,235,"MCQ250E","MCQ260CG"
".","Missing",10235,10470,"","MCQ260CG"
"8","Sister",258,258,"MCQ250E","MCQ260CH"
".","Missing",10212,10470,"","MCQ260CH"
"9","Other",336,336,"MCQ250E","MCQ260CI"
".","Missing",10134,10470,"","MCQ260CI"
"1","Mother",322,322,"MCQ250F","MCQ260EA"
"77","Refused",0,322,"MCQ250F","MCQ260EA"
"99","Don't know",1,323,"MCQ250F","MCQ260EA"
".","Missing",10147,10470,"","MCQ260EA"
"2","Father",29,29,"MCQ250F","MCQ260EB"
".","Missing",10441,10470,"","MCQ260EB"
"3","Mother's mother",147,147,"MCQ250F","MCQ260EC"
".","Missing",10323,10470,"","MCQ260EC"
"4","Mother's father",8,8,"MCQ250F","MCQ260ED"
".","Missing",10462,10470,"","MCQ260ED"
"5","Father's mother",55,55,"MCQ250F","MCQ260EE"
".","Missing",10415,10470,"","MCQ260EE"
"6","Father's father",4,4,"MCQ250F","MCQ260EF"
".","Missing",10466,10470,"","MCQ260EF"
"7","Brother",13,13,"MCQ250F","MCQ260EG"
".","Missing",10457,10470,"","MCQ260EG"
"8","Sister",94,94,"MCQ250F","MCQ260EH"
".","Missing",10376,10470,"","MCQ260EH"
"9","Other",66,66,"MCQ250F","MCQ260EI"
".","Missing",10404,10470,"","MCQ260EI"
"1","Mother",684,684,"MCQ250G","MCQ260FA"
"77","Refused",0,684,"MCQ250G","MCQ260FA"
"99","Don't know",2,686,"MCQ250G","MCQ260FA"
".","Missing",9784,10470,"","MCQ260FA"
"2","Father",522,522,"MCQ250G","MCQ260FB"
".","Missing",9948,10470,"","MCQ260FB"
"3","Mother's mother",179,179,"MCQ250G","MCQ260FC"
".","Missing",10291,10470,"","MCQ260FC"
"4","Mother's father",101,101,"MCQ250G","MCQ260FD"
".","Missing",10369,10470,"","MCQ260FD"
"5","Father's mother",67,67,"MCQ250G","MCQ260FE"
".","Missing",10403,10470,"","MCQ260FE"
"6","Father's father",66,66,"MCQ250G","MCQ260FF"
".","Missing",10404,10470,"","MCQ260FF"
"7","Brother",194,194,"MCQ250G","MCQ260FG"
".","Missing",10276,10470,"","MCQ260FG"
"8","Sister",195,195,"MCQ250G","MCQ260FH"
".","Missing",10275,10470,"","MCQ260FH"
"9","Other",146,146,"MCQ250G","MCQ260FI"
".","Missing",10324,10470,"","MCQ260FI"
"1","Mother",123,123,NA,"MCQ260GA"
"77","Refused",0,123,NA,"MCQ260GA"
"99","Don't know",1,124,NA,"MCQ260GA"
".","Missing",10346,10470,NA,"MCQ260GA"
"2","Father",226,226,NA,"MCQ260GB"
".","Missing",10244,10470,NA,"MCQ260GB"
"3","Mother's mother",30,30,NA,"MCQ260GC"
".","Missing",10440,10470,NA,"MCQ260GC"
"4","Mother's father",52,52,NA,"MCQ260GD"
".","Missing",10418,10470,NA,"MCQ260GD"
"5","Father's mother",19,19,NA,"MCQ260GE"
".","Missing",10451,10470,NA,"MCQ260GE"
"6","Father's father",46,46,NA,"MCQ260GF"
".","Missing",10424,10470,NA,"MCQ260GF"
"7","Brother",88,88,NA,"MCQ260GG"
".","Missing",10382,10470,NA,"MCQ260GG"
"8","Sister",27,27,NA,"MCQ260GH"
".","Missing",10443,10470,NA,"MCQ260GH"
"9","Other",95,95,NA,"MCQ260GI"
".","Missing",10375,10470,NA,"MCQ260GI"
"1","Yes",305,305,"","MCQ270"
"2","No",4946,5251,"End of Section","MCQ270"
"7","Refused",2,5253,"End of Section","MCQ270"
"9","Don't know",157,5410,"End of Section","MCQ270"
".","Missing",5060,10470,"","MCQ270"
"1 to 100","Range of Values",292,292,NA,"MCQ280"
"77777","Refused",0,292,NA,"MCQ280"
"99999","Don't know",14,306,NA,"MCQ280"
".","Missing",10164,10470,NA,"MCQ280"
"1","Under 50 years old, or",4,4,NA,"MCQ290"
"2","50 years old or older?",8,12,NA,"MCQ290"
"7","Refused",0,12,NA,"MCQ290"
"9","Don't know",1,13,NA,"MCQ290"
".","Missing",10457,10470,NA,"MCQ290"
